filename,all_values_f0,from,to
333333,100.68493150684932,0.17560090702947845,0.1855328798185941
333333,102.08333333333327,0.1855328798185941,0.19532879818594104
333333,106.52173913043477,0.19532879818594104,0.20471655328798186
333333,110.80402010050258,0.20471655328798186,0.21374149659863945
333333,111.92893401015229,0.21374149659863945,0.22267573696145124
333333,116.05263157894714,0.22267573696145124,0.23129251700680273
333333,117.28723404255327,0.23129251700680273,0.2398185941043084
333333,122.5000000000002,0.2398185941043084,0.24798185941043083
333333,128.19767441860452,0.24798185941043083,0.25578231292517006
333333,132.0359281437127,0.25578231292517006,0.26335600907029477
333333,137.8124999999993,0.26335600907029477,0.2706122448979592
333333,138.6792452830197,0.2706122448979592,0.27782312925170066
333333,138.67924528301862,0.27782312925170066,0.28503401360544217
333333,136.9565217391303,0.28503401360544217,0.2923356009070295
333333,138.67924528301862,0.2923356009070295,0.299546485260771
333333,138.67924528301862,0.299546485260771,0.3067573696145125
333333,137.81250000000034,0.3067573696145125,0.3140136054421769
333333,134.45121951219562,0.3140136054421769,0.32145124716553286
333333,131.2499999999997,0.32145124716553286,0.3290702947845805
333333,127.45664739884431,0.3290702947845805,0.3369160997732426
333333,124.57627118644034,0.3369160997732426,0.34494331065759637
333333,118.54838709677381,0.34494331065759637,0.35337868480725626
333333,105.50239234449765,0.35337868480725626,0.3628571428571429
333333,95.04310344827617,0.3628571428571429,0.3733786848072562
333333,87.4999999999998,0.3733786848072562,0.3848072562358277
333333,79.60288808664266,0.3848072562358277,0.39736961451247166
333333,76.03448275862078,0.39736961451247166,0.41052154195011337
333333,75.7731958762886,0.41052154195011337,0.423718820861678
333333,70.22292993630583,0.423718820861678,0.43795918367346937
333333,66.8181818181816,0.43795918367346937,0.45292517006802724
333333,63.18051575931243,0.45292517006802724,0.4687528344671202
333333,57.722513089005325,0.4687528344671202,0.4860770975056689
333333,53.78048780487785,0.4860770975056689,0.504671201814059
333333,,0.504671201814059,0.5363718820861678
333333,,0.5363718820861678,0.5644444444444444
333333,78.1914893617021,0.5644444444444444,0.5772335600907029
333333,,0.5772335600907029,0.6674829931972789
333333,83.52272727272731,0.6674829931972789,0.6794557823129251
333333,86.47058823529419,0.6794557823129251,0.6910204081632653
333333,87.84860557768924,0.6910204081632653,0.7024036281179138
333333,91.49377593360927,0.7024036281179138,0.7133333333333334
333333,93.43220338983089,0.7133333333333334,0.7240362811791383
333333,96.71052631578969,0.7240362811791383,0.7343764172335601
333333,98.43750000000013,0.7343764172335601,0.7445351473922902
333333,110.80402010050224,0.7445351473922902,0.7535600907029478
333333,103.03738317756938,0.7535600907029478,0.763265306122449
333333,105.50239234449826,0.763265306122449,0.7727437641723356
333333,107.03883495145658,0.7727437641723356,0.7820861678004535
333333,109.15841584158431,0.7820861678004535,0.7912471655328798
333333,109.158415841583,0.7912471655328798,0.8004081632653062
333333,109.15841584158431,0.8004081632653062,0.8095691609977325
333333,108.62068965517227,0.8095691609977325,0.8187755102040817
333333,106.52173913043477,0.8187755102040817,0.8281632653061225
333333,103.03738317757056,0.8281632653061225,0.8378684807256236
333333,97.13656387665245,0.8378684807256236,0.8481632653061224
333333,88.19999999999932,0.8481632653061224,0.8595011337868481
333333,82.27611940298517,0.8595011337868481,0.871655328798186
333333,69.33962264150931,0.871655328798186,0.886077097505669
333333,,0.886077097505669,0.9689795918367347
333333,81.97026022304826,0.9689795918367347,0.9811791383219954
333333,90.74074074074056,0.9811791383219954,0.9921995464852608
333333,69.55835962145056,0.9921995464852608,1.006575963718821
333333,77.91519434629092,1.006575963718821,1.0194104308390022
333333,84.48275862068864,1.0194104308390022,1.0312471655328799
333333,86.47058823529419,1.0312471655328799,1.04281179138322
333333,90.00000000000033,1.04281179138322,1.053922902494331
333333,93.82978723404317,1.053922902494331,1.064580498866213
333333,101.61290322580498,1.064580498866213,1.074421768707483
333333,103.52112676056531,1.074421768707483,1.0840816326530611
333333,109.70149253731122,1.0840816326530611,1.0931972789115647
333333,120.49180327868923,1.0931972789115647,1.1014965986394558
333333,117.28723404255213,1.1014965986394558,1.1100226757369616
333333,121.82320441989097,1.1100226757369616,1.1182312925170068
333333,124.57627118644034,1.1182312925170068,1.1262585034013606
333333,127.4566473988452,1.1262585034013606,1.1341043083900226
333333,130.47337278106437,1.1341043083900226,1.1417687074829932
333333,131.2499999999997,1.1417687074829932,1.1493877551020408
333333,133.63636363636468,1.1493877551020408,1.1568707482993197
333333,127.4566473988416,1.1568707482993197,1.164716553287982
333333,120.49180327868923,1.164716553287982,1.173015873015873
333333,108.08823529411721,1.173015873015873,1.1822675736961452
333333,,1.1822675736961452,1.242267573696145
333333,123.18435754189834,1.242267573696145,1.2503854875283447
333333,98.87892376681545,1.2503854875283447,1.260498866213152
333333,93.03797468354448,1.260498866213152,1.2712471655328799
333333,,1.2712471655328799,1.2852607709750568
333333,71.82410423452784,1.2852607709750568,1.2991836734693878
333333,82.27611940298593,1.2991836734693878,1.3113378684807255
333333,78.1914893617021,1.3113378684807255,1.324126984126984
333333,73.74581939799337,1.324126984126984,1.3376870748299319
333333,72.0588235294109,1.3376870748299319,1.3515646258503402
333333,69.77848101265835,1.3515646258503402,1.3658956916099774
333333,67.63803680981593,1.3658956916099774,1.3806802721088436
333333,66.01796407185635,1.3806802721088436,1.395827664399093
333333,66.4156626506027,1.395827664399093,1.4108843537414966
333333,63.7283236994217,1.4108843537414966,1.426575963718821
333333,64.85294117647095,1.426575963718821,1.4419954648526077
333333,64.28571428571433,1.4419954648526077,1.4575510204081632
333333,62.99999999999934,1.4575510204081632,1.4734240362811792
333333,62.642045454545475,1.4734240362811792,1.489387755102041
333333,60.911602209945485,1.489387755102041,1.5058049886621314
333333,58.17941952506593,1.5058049886621314,1.5229931972789115
333333,55.26315789473663,1.5229931972789115,1.5410884353741496
333333,,1.5410884353741496,1.5629931972789115
333333,,1.5629931972789115,1.7124263038548753
333333,110.8040201005036,1.7124263038548753,1.7214512471655328
333333,102.55813953488276,1.7214512471655328,1.731201814058957
333333,90.36885245901692,1.731201814058957,1.742267573696145
333333,86.47058823529419,1.742267573696145,1.7538321995464852
333333,84.16030534351026,1.7538321995464852,1.7657142857142858
333333,81.0661764705884,1.7657142857142858,1.7780498866213152
333333,79.60288808664336,1.7780498866213152,1.7906122448979591
333333,77.6408450704222,1.7906122448979591,1.8034920634920635
333333,76.82926829268347,1.8034920634920635,1.8165079365079364
333333,73.25581395348816,1.8165079365079364,1.83015873015873
333333,73.01324503311223,1.83015873015873,1.8438548752834467
333333,72.05882352941205,1.8438548752834467,1.8577324263038548
333333,70.22292993630501,1.8577324263038548,1.8719727891156464
333333,68.9062500000007,1.8719727891156464,1.886485260770975
333333,67.63803680981593,1.886485260770975,1.9012698412698412
333333,67.84615384615394,1.9012698412698412,1.9160090702947845
333333,65.62499999999984,1.9160090702947845,1.9312471655328798
333333,65.82089552238801,1.9312471655328798,1.9464399092970521
333333,64.47368421052647,1.9464399092970521,1.9619501133786847
333333,63.91304347826071,1.9619501133786847,1.9775963718820861
333333,63.00000000000023,1.9775963718820861,1.993469387755102
333333,55.541561712845606,1.993469387755102,2.0114739229024945
333333,,2.0114739229024945,2.108390022675737
333333,133.6363636363607,2.108390022675737,2.115873015873016
333333,128.9473684210548,2.115873015873016,2.123628117913832
333333,121.82320441988767,2.123628117913832,2.1318367346938776
333333,118.54838709677693,2.1318367346938776,2.1402721088435372
333333,120.491803278686,2.1402721088435372,2.1485714285714286
333333,121.82320441988767,2.1485714285714286,2.156780045351474
333333,123.18435754189834,2.156780045351474,2.1648979591836737
333333,124.57627118644723,2.1648979591836737,2.172925170068027
333333,125.28409090908399,2.172925170068027,2.1809070294784583
333333,123.18435754190507,2.1809070294784583,2.1890249433106574
333333,122.49999999999854,2.1890249433106574,2.19718820861678
333333,121.15384615384397,2.19718820861678,2.2054421768707484
333333,117.28723404255518,2.2054421768707484,2.213968253968254
333333,114.84375000000057,2.213968253968254,2.222675736961451
333333,119.83695652173628,2.222675736961451,2.2310204081632654
333333,115.44502617801139,2.2310204081632654,2.2396825396825397
333333,113.6597938144329,2.2396825396825397,2.248480725623583
333333,119.83695652174265,2.248480725623583,2.2568253968253966
333333,121.82320441988767,2.2568253968253966,2.265034013605442
333333,119.18918918918601,2.265034013605442,2.2734240362811793
333333,117.28723404255518,2.2734240362811793,2.281950113378685
333333,115.44502617801139,2.281950113378685,2.290612244897959
333333,110.80402010050088,2.290612244897959,2.299637188208617
333333,,2.299637188208617,2.318684807256236
333333,117.91443850267616,2.318684807256236,2.3271655328798184
333333,117.91443850266998,2.3271655328798184,2.3356462585034015
333333,116.66666666666829,2.3356462585034015,2.34421768707483
333333,115.44502617801139,2.34421768707483,2.352879818594104
333333,115.44502617801139,2.352879818594104,2.3615419501133785
333333,114.24870466321268,2.3615419501133785,2.3702947845804987
333333,111.92893401015125,2.3702947845804987,2.3792290249433106
333333,109.70149253731122,2.3792290249433106,2.388344671201814
333333,108.6206896551749,2.388344671201814,2.397551020408163
333333,107.56097560975282,2.397551020408163,2.4068480725623584
333333,109.15841584158697,2.4068480725623584,2.4160090702947845
333333,110.80402010050088,2.4160090702947845,2.4250340136054422
333333,113.07692307692267,2.4250340136054422,2.4338775510204083
333333,110.80402010050634,2.4338775510204083,2.4429024943310655
333333,111.36363636363502,2.4429024943310655,2.4518820861678003
333333,109.70149253731122,2.4518820861678003,2.460997732426304
333333,108.6206896551749,2.460997732426304,2.470204081632653
333333,108.08823529411463,2.470204081632653,2.4794557823129253
333333,110.80402010050634,2.4794557823129253,2.4884807256235826
333333,112.49999999999928,2.4884807256235826,2.4973696145124715
333333,108.08823529411463,2.4973696145124715,2.506621315192744
333333,107.03883495145786,2.506621315192744,2.5159637188208617
333333,109.15841584158167,2.5159637188208617,2.525124716553288
333333,108.6206896551749,2.525124716553288,2.534331065759637
333333,108.08823529411981,2.534331065759637,2.543582766439909
333333,108.08823529411463,2.543582766439909,2.5528344671201815
333333,108.08823529411981,2.5528344671201815,2.5620861678004534
333333,106.00961538461632,2.5620861678004534,2.571519274376417
333333,99.77375565610618,2.571519274376417,2.5815419501133787
333333,94.6351931330463,2.5815419501133787,2.592108843537415
333333,,2.592108843537415,2.699455782312925
333333,129.7058823529363,2.699455782312925,2.7071655328798188
333333,107.56097560975795,2.7071655328798188,2.7164625850340136
333333,104.00943396226397,2.7164625850340136,2.726077097505669
333333,100.68493150684736,2.726077097505669,2.736009070294785
333333,98.00000000000095,2.736009070294785,2.7462131519274378
333333,93.82978723404513,2.7462131519274378,2.7568707482993196
333333,91.11570247933611,2.7568707482993196,2.7678458049886623
333333,80.4744525547458,2.7678458049886623,2.7802721088435374
333333,77.36842105263109,2.7802721088435374,2.7931972789115647
333333,85.13513513513608,2.7931972789115647,2.8049433106575963
333333,81.66666666666569,2.8049433106575963,2.81718820861678
333333,91.49377593361113,2.81718820861678,2.8281179138321995
333333,93.8297872340412,2.8281179138321995,2.8387755102040817
333333,93.43220338983284,2.8387755102040817,2.8494784580498864
333333,94.6351931330463,2.8494784580498864,2.860045351473923
333333,93.43220338982896,2.860045351473923,2.870748299319728
333333,92.25941422594305,2.870748299319728,2.8815873015873015
333333,91.87499999999766,2.8815873015873015,2.8924716553287984
333333,89.63414634146353,2.8924716553287984,2.9036281179138324
333333,89.63414634146353,2.9036281179138324,2.9147845804988664
333333,89.63414634146353,2.9147845804988664,2.9259410430839004
333333,90.74074074074149,2.9259410430839004,2.9369614512471656
333333,94.2307692307681,2.9369614512471656,2.947573696145125
333333,93.43220338983284,2.947573696145125,2.9582766439909296
333333,94.2307692307681,2.9582766439909296,2.968888888888889
333333,93.0379746835464,2.968888888888889,2.9796371882086166
333333,93.8297872340412,2.9796371882086166,2.990294784580499
333333,93.03797468354254,2.990294784580499,3.001043083900227
333333,92.25941422594305,3.001043083900227,3.0118820861678004
333333,89.63414634146353,3.0118820861678004,3.0230385487528344
333333,84.80769230769306,3.0230385487528344,3.034829931972789
333333,83.20754716981118,3.034829931972789,3.046848072562358
333333,79.31654676258773,3.046848072562358,3.0594557823129254
333333,82.58426966292389,3.0594557823129254,3.07156462585034
333333,83.20754716981118,3.07156462585034,3.083582766439909
333333,87.84860557768837,3.083582766439909,3.0949659863945578
333333,95.04310344827516,3.0949659863945578,3.1054875283446712
333333,99.32432432432606,3.1054875283446712,3.1155555555555554
333333,102.55813953488276,3.1155555555555554,3.1253061224489795
333333,101.61290322580498,3.1253061224489795,3.1351473922902495
333333,100.68493150685185,3.1351473922902495,3.145079365079365
333333,93.43220338982896,3.145079365079365,3.15578231292517
333333,95.04310344827516,3.15578231292517,3.1663038548752835
333333,94.6351931330463,3.1663038548752835,3.17687074829932
333333,91.87500000000139,3.17687074829932,3.1877551020408164
333333,91.1157024793398,3.1877551020408164,3.1987301587301586
333333,86.13281249999824,3.1987301587301586,3.210340136054422
333333,91.49377593361113,3.210340136054422,3.2212698412698413
333333,104.00943396226397,3.2212698412698413,3.2308843537414966
333333,108.6206896551749,3.2308843537414966,3.2400907029478456
333333,109.15841584158167,3.2400907029478456,3.249251700680272
333333,108.6206896551749,3.249251700680272,3.258458049886621
333333,108.62068965516966,3.258458049886621,3.2676643990929706
333333,109.15841584158697,3.2676643990929706,3.2768253968253966
333333,107.56097560975282,3.2768253968253966,3.286122448979592
333333,106.00961538461632,3.286122448979592,3.2955555555555556
333333,101.14678899082396,3.2955555555555556,3.3054421768707485
333333,100.227272727275,3.3054421768707485,3.315419501133787
333333,98.00000000000095,3.315419501133787,3.3256235827664398
333333,94.6351931330463,3.3256235827664398,3.336190476190476
333333,90.74074074074149,3.336190476190476,3.3472108843537414
333333,89.27125506072866,3.3472108843537414,3.3584126984126983
333333,81.36531365313539,3.3584126984126983,3.370702947845805
333333,74.49324324324373,3.370702947845805,3.384126984126984
333333,66.61631419939617,3.384126984126984,3.3991383219954647
333333,63.544668587894996,3.3991383219954647,3.414875283446712
333333,58.95721925133808,3.414875283446712,3.4318367346938774
333333,56.24999999999964,3.4318367346938774,3.4496145124716553
333333,54.714640198511326,3.4496145124716553,3.467891156462585
333333,54.310344827586135,3.467891156462585,3.4863038548752834
333333,51.63934426229479,3.4863038548752834,3.505668934240363
333333,,3.505668934240363,3.5259410430839004
333333,53.9119804400988,3.5259410430839004,3.544489795918367
333333,,3.544489795918367,3.6648526077097507
333333,,3.6648526077097507,3.9783673469387755
333333,,3.9783673469387755,4.018503401360544
333333,,4.018503401360544,4.040680272108844
333333,73.50000000000232,4.040680272108844,4.054285714285714
333333,80.18181818181928,4.054285714285714,4.066757369614512
333333,83.8403041825066,4.066757369614512,4.078684807256236
333333,86.13281250000482,4.078684807256236,4.090294784580498
333333,87.15415019762723,4.090294784580498,4.101768707482993
333333,87.84860557768837,4.101768707482993,4.113151927437642
333333,88.91129032258036,4.113151927437642,4.124399092970521
333333,91.1157024793398,4.124399092970521,4.135374149659864
333333,93.43220338982508,4.135374149659864,4.146077097505669
333333,97.13656387665664,4.146077097505669,4.156371882086168
333333,98.87892376681327,4.156371882086168,4.166485260770975
333333,100.22727272727053,4.166485260770975,4.176462585034014
333333,100.22727272727946,4.176462585034014,4.186439909297052
333333,103.52112676056294,4.186439909297052,4.19609977324263
333333,105.00000000000037,4.19609977324263,4.20562358276644
333333,106.00961538461632,4.20562358276644,4.215056689342403
333333,107.03883495144768,4.215056689342403,4.224399092970522
333333,109.70149253731657,4.224399092970522,4.233514739229025
333333,112.5000000000049,4.233514739229025,4.242403628117914
333333,115.44502617800546,4.242403628117914,4.251065759637188
333333,120.491803278686,4.251065759637188,4.25936507936508
333333,121.15384615385702,4.25936507936508,4.267619047619047
333333,125.28409090909095,4.267619047619047,4.275600907029478
333333,132.83132530119366,4.275600907029478,4.2831292517006805
333333,133.63636363636866,4.2831292517006805,4.290612244897959
333333,134.45121951220065,4.290612244897959,4.298049886621315
333333,136.95652173912092,4.298049886621315,4.305351473922903
333333,137.81250000000773,4.305351473922903,4.312607709750567
333333,140.44585987260345,4.312607709750567,4.319727891156463
333333,141.346153846164,4.319727891156463,4.326802721088435
333333,141.34615384614622,4.326802721088435,4.333877551020408
333333,140.44585987260345,4.333877551020408,4.340997732426304
333333,139.55696202532536,4.340997732426304,4.348163265306122
333333,137.81249999999085,4.348163265306122,4.355419501133787
333333,136.95652173913757,4.355419501133787,4.362721088435374
333333,133.63636363636866,4.362721088435374,4.370204081632653
333333,132.03592814370108,4.370204081632653,4.377777777777778
333333,131.25000000000352,4.377777777777778,4.385396825396826
333333,130.47337278106815,4.385396825396826,4.393061224489796
333333,128.9473684210548,4.393061224489796,4.400816326530612
333333,124.57627118644034,4.400816326530612,4.408843537414966
333333,113.07692307691698,4.408843537414966,4.417687074829932
333333,119.83695652174903,4.417687074829932,4.426031746031746
333333,,4.426031746031746,4.48562358276644
333333,146.99999999999503,4.48562358276644,4.4924263038548755
333333,128.9473684210548,4.4924263038548755,4.500181405895692
333333,120.491803278686,4.500181405895692,4.508480725623583
333333,119.83695652174903,4.508480725623583,4.516825396825396
333333,119.18918918918601,4.516825396825396,4.525215419501134
333333,118.5483870967707,4.525215419501134,4.533650793650794
333333,117.28723404254907,4.533650793650794,4.5421768707483
333333,115.4450261780173,4.5421768707483,4.5508390022675735
333333,113.65979381442716,4.5508390022675735,4.559637188208617
333333,111.36363636364054,4.559637188208617,4.568616780045351
333333,107.03883495145786,4.568616780045351,4.577959183673469
333333,100.22727272727053,4.577959183673469,4.587936507936508
333333,92.64705882353127,4.587936507936508,4.598730158730159
333333,95.04310344827115,4.598730158730159,4.6092517006802725
333333,92.25941422594305,4.6092517006802725,4.620090702947846
333333,82.58426966292389,4.620090702947846,4.6321995464852606
333333,83.52272727272421,4.6321995464852606,4.644172335600907
333333,93.43220338983284,4.644172335600907,4.654875283446712
333333,86.47058823529252,4.654875283446712,4.666439909297052
333333,102.55813953488276,4.666439909297052,4.6761904761904765
333333,100.68493150685636,4.6761904761904765,4.686122448979591
333333,104.50236966824654,4.686122448979591,4.695691609977324
333333,108.08823529410944,4.695691609977324,4.704943310657597
333333,109.15841584158697,4.704943310657597,4.714104308390023
333333,117.28723404254907,4.714104308390023,4.722630385487529
333333,114.24870466321848,4.722630385487529,4.731383219954648
333333,114.24870466320688,4.731383219954648,4.740136054421769
333333,116.66666666667433,4.740136054421769,4.748707482993197
333333,116.05263157894265,4.748707482993197,4.757324263038549
333333,115.4450261780173,4.757324263038549,4.765986394557823
333333,117.28723404254907,4.765986394557823,4.774512471655329
333333,117.91443850266998,4.774512471655329,4.782993197278912
333333,111.92893401015681,4.782993197278912,4.791927437641723
333333,108.08823529411981,4.791927437641723,4.801179138321995
333333,103.03738317756938,4.801179138321995,4.810884353741496
333333,96.71052631578554,4.810884353741496,4.8212244897959184
333333,91.49377593361113,4.8212244897959184,4.832154195011338
333333,88.19999999999932,4.832154195011338,4.8434920634920635
333333,97.13656387664825,4.8434920634920635,4.853786848072563
333333,86.81102362205253,4.853786848072563,4.865306122448979
333333,85.79766536964787,4.865306122448979,4.8769614512471655
333333,87.49999999999895,4.8769614512471655,4.888390022675737
333333,91.1157024793398,4.888390022675737,4.899365079365079
333333,92.64705882353127,4.899365079365079,4.91015873015873
333333,96.28820960698278,4.91015873015873,4.920544217687075
333333,96.288209606991,4.920544217687075,4.930929705215419
333333,,4.930929705215419,4.940589569160998
333333,117.28723404254907,4.940589569160998,4.9491156462585035
333333,115.4450261780173,4.9491156462585035,4.957777777777777
333333,114.24870466320688,4.957777777777777,4.966530612244898
333333,113.65979381443864,4.966530612244898,4.975328798185941
333333,111.92893401014568,4.975328798185941,4.984263038548753
333333,108.08823529411981,4.984263038548753,4.993514739229025
333333,104.50236966824654,4.993514739229025,5.003083900226757
333333,101.14678899082396,5.003083900226757,5.01297052154195
333333,96.288209606991,5.01297052154195,5.0233560090702944
333333,89.63414634146353,5.0233560090702944,5.0345124716553284
333333,72.53289473683915,5.0345124716553284,5.048299319727891
333333,,5.048299319727891,5.1892970521541955
333333,88.91129032258738,5.1892970521541955,5.200544217687074
333333,80.76923076922643,5.200544217687074,5.2129251700680275
333333,73.0132450331146,5.2129251700680275,5.226621315192744
333333,68.90624999999964,5.226621315192744,5.2411337868480725
333333,63.36206896551767,5.2411337868480725,5.2569160997732425
333333,56.10687022900719,5.2569160997732425,5.274739229024943
333333,58.95721925133808,5.274739229024943,5.2917006802721085
333333,,5.2917006802721085,5.460136054421769
333333,67.84615384615292,5.460136054421769,5.474875283446712
333333,63.18051575931265,5.474875283446712,5.490702947845805
333333,56.97674418604655,5.490702947845805,5.508253968253968
333333,53.6496350364972,5.508253968253968,5.526893424036281
333333,50.57339449541198,5.526893424036281,5.546666666666667
333333,50.34246575342593,5.546666666666667,5.566530612244898
333333,,5.566530612244898,5.587845804988662
333333,,5.587845804988662,5.611927437641723
333333,,5.611927437641723,5.6414512471655325
333333,,5.6414512471655325,5.715419501133787
333333,,5.715419501133787,5.844172335600907
333333,,5.844172335600907,5.895827664399093
333333,90.00000000000033,5.895827664399093,5.906938775510204
333333,,5.906938775510204,5.921904761904762
333333,,5.921904761904762,5.935918367346939
333333,,5.935918367346939,5.961133786848072
333333,,5.961133786848072,5.976371882086168
333333,,5.976371882086168,5.988390022675737
333333,90.36885245901692,5.988390022675737,5.999455782312925
333333,92.64705882352364,5.999455782312925,6.010249433106576
333333,91.49377593361113,6.010249433106576,6.021179138321996
333333,93.0379746835464,6.021179138321996,6.031927437641723
